Date,SPX,TNX,VIX
2024-12-11,6084.18994140625,4.270999908447266,13.579999923706055
2024-12-12,6051.25,4.323999881744385,13.920000076293945
2024-12-13,6051.08984375,4.39900016784668,13.8100004196167
2024-12-16,6074.080078125,4.396999835968018,14.6899995803833
2024-12-17,6050.60986328125,4.385000228881836,15.869999885559082
2024-12-18,5872.16015625,4.49399995803833,27.6200008392334
2024-12-19,5867.080078125,4.570000171661377,24.09000015258789
2024-12-20,5930.85009765625,4.52400016784668,18.360000610351562
2024-12-23,5974.06982421875,4.598999977111816,16.780000686645508
2024-12-24,6040.0400390625,4.591000080108643,14.270000457763672
2024-12-26,6037.58984375,4.578999996185303,14.729999542236328
2024-12-27,5970.83984375,4.61899995803833,15.949999809265137
2024-12-30,5906.93994140625,4.545000076293945,17.399999618530273
2024-12-31,5881.6298828125,4.572999954223633,17.350000381469727
2025-01-02,5868.5498046875,4.574999809265137,17.93000030517578
2025-01-03,5942.47021484375,4.5960001945495605,16.1299991607666
2025-01-06,5975.3798828125,4.618000030517578,16.040000915527344
2025-01-07,5909.02978515625,4.683000087738037,17.81999969482422
2025-01-08,5918.25,4.692999839782715,17.700000762939453
2025-01-10,5827.0400390625,4.776000022888184,19.540000915527344
2025-01-13,5836.22021484375,4.802999973297119,19.190000534057617
2025-01-14,5842.91015625,4.788000106811523,18.709999084472656
2025-01-15,5949.91015625,4.6529998779296875,16.1200008392334
2025-01-16,5937.33984375,4.605999946594238,16.600000381469727
2025-01-17,5996.66015625,4.609000205993652,15.970000267028809
2025-01-21,6049.240234375,4.573999881744385,15.0600004196167
2025-01-22,6086.3701171875,4.598999977111816,15.100000381469727
2025-01-23,6118.7099609375,4.638000011444092,15.020000457763672
2025-01-24,6101.240234375,4.625999927520752,14.850000381469727
2025-01-27,6012.27978515625,4.5279998779296875,17.899999618530273
2025-01-28,6067.7001953125,4.551000118255615,16.40999984741211
2025-01-29,6039.31005859375,4.554999828338623,16.559999465942383
2025-01-30,6071.169921875,4.51200008392334,15.84000015258789
2025-01-31,6040.52978515625,4.568999767303467,16.43000030517578
2025-02-03,5994.56982421875,4.543000221252441,18.6200008392334
2025-02-04,6037.8798828125,4.513000011444092,17.209999084472656
2025-02-05,6061.47998046875,4.421999931335449,15.770000457763672
2025-02-06,6083.56982421875,4.440000057220459,15.5
2025-02-07,6025.990234375,4.486999988555908,16.540000915527344
2025-02-10,6066.43994140625,4.493000030517578,15.8100004196167
2025-02-11,6068.5,4.5370001792907715,16.020000457763672
2025-02-12,6051.97021484375,4.63700008392334,15.890000343322754
2025-02-13,6115.06982421875,4.525000095367432,15.100000381469727
2025-02-14,6114.6298828125,4.4720001220703125,14.770000457763672
2025-02-18,6129.580078125,4.544000148773193,15.350000381469727
2025-02-19,6144.14990234375,4.534999847412109,15.270000457763672
2025-02-20,6117.52001953125,4.5,15.65999984741211
2025-02-21,6013.1298828125,4.420000076293945,18.209999084472656
2025-02-24,5983.25,4.39300012588501,18.979999542236328
2025-02-25,5955.25,4.297999858856201,19.43000030517578
2025-02-26,5956.06005859375,4.249000072479248,19.100000381469727
2025-02-27,5861.56982421875,4.284999847412109,21.1299991607666
2025-02-28,5954.5,4.230999946594238,19.6299991607666
2025-03-03,5849.72021484375,4.179999828338623,22.780000686645508
2025-03-04,5778.14990234375,4.210000038146973,23.510000228881836
2025-03-05,5842.6298828125,4.264999866485596,21.93000030517578
2025-03-06,5738.52001953125,4.285999774932861,24.8700008392334
2025-03-07,5770.2001953125,4.316999912261963,23.3700008392334
2025-03-10,5614.56005859375,4.2129998207092285,27.860000610351562
2025-03-11,5572.06982421875,4.288000106811523,26.920000076293945
2025-03-12,5599.2998046875,4.317999839782715,24.229999542236328
2025-03-13,5521.52001953125,4.27400016784668,24.65999984741211
2025-03-14,5638.93994140625,4.308000087738037,21.770000457763672
2025-03-17,5675.1201171875,4.306000232696533,20.510000228881836
2025-03-18,5614.66015625,4.281000137329102,21.700000762939453
2025-03-19,5675.2900390625,4.25600004196167,19.899999618530273
2025-03-20,5662.89013671875,4.232999801635742,19.799999237060547
2025-03-21,5667.56005859375,4.251999855041504,19.280000686645508
2025-03-24,5767.56982421875,4.330999851226807,17.479999542236328
2025-03-25,5776.64990234375,4.307000160217285,17.149999618530273
2025-03-26,5712.2001953125,4.3379998207092285,18.329999923706055
2025-03-27,5693.31005859375,4.36899995803833,18.690000534057617
2025-03-28,5580.93994140625,4.255000114440918,21.649999618530273
2025-03-31,5611.85009765625,4.245999813079834,22.280000686645508
2025-04-01,5633.06982421875,4.156000137329102,21.770000457763672
2025-04-02,5670.97021484375,4.196000099182129,21.510000228881836
2025-04-03,5396.52001953125,4.054999828338623,30.020000457763672
2025-04-04,5074.080078125,3.984999895095825,45.310001373291016
2025-04-07,5062.25,4.15500020980835,46.97999954223633
2025-04-08,4982.77001953125,4.26200008392334,52.33000183105469
2025-04-09,5456.89990234375,4.400000095367432,33.619998931884766
2025-04-10,5268.0498046875,4.394000053405762,40.720001220703125
2025-04-11,5363.35986328125,4.493000030517578,37.560001373291016
2025-04-14,5405.97021484375,4.363999843597412,30.889999389648438
2025-04-15,5396.6298828125,4.322999954223633,30.1200008392334
2025-04-16,5275.7001953125,4.2789998054504395,32.63999938964844
2025-04-17,5282.7001953125,4.333000183105469,29.649999618530273
2025-04-21,5158.2001953125,4.40500020980835,33.81999969482422
2025-04-22,5287.759765625,4.388999938964844,30.56999969482422
2025-04-23,5375.85986328125,4.38700008392334,28.450000762939453
2025-04-24,5484.77001953125,4.304999828338623,26.469999313354492
2025-04-25,5525.2099609375,4.265999794006348,24.84000015258789
2025-04-28,5528.75,4.216000080108643,25.149999618530273
2025-04-29,5560.830078125,4.172999858856201,24.170000076293945
2025-04-30,5569.06005859375,4.177000045776367,24.700000762939453
2025-05-01,5604.14013671875,4.230999946594238,24.600000381469727
2025-05-02,5686.669921875,4.322000026702881,22.68000030517578
2025-05-05,5650.3798828125,4.3429999351501465,23.639999389648438
2025-05-06,5606.91015625,4.308000087738037,24.760000228881836
2025-05-07,5631.27978515625,4.275000095367432,23.549999237060547
2025-05-08,5663.93994140625,4.373000144958496,22.479999542236328
2025-05-09,5659.91015625,4.375,21.899999618530273
2025-05-12,5844.18994140625,4.456999778747559,18.389999389648438
2025-05-13,5886.5498046875,4.499000072479248,18.219999313354492
2025-05-14,5892.580078125,4.5279998779296875,18.6200008392334
2025-05-15,5916.93017578125,4.454999923706055,17.829999923706055
2025-05-16,5958.3798828125,4.440999984741211,17.239999771118164
2025-05-19,5963.60009765625,4.474999904632568,18.139999389648438
2025-05-20,5940.4599609375,4.480999946594238,18.09000015258789
2025-05-21,5844.60986328125,4.5960001945495605,20.8700008392334
2025-05-22,5842.009765625,4.552999973297119,20.280000686645508
2025-05-23,5802.81982421875,4.508999824523926,22.290000915527344
2025-05-27,5921.5400390625,4.434000015258789,18.959999084472656
2025-05-28,5888.5498046875,4.4770002365112305,19.309999465942383
2025-05-29,5912.169921875,4.423999786376953,19.18000030517578
2025-05-30,5911.68994140625,4.415999889373779,18.56999969482422
2025-06-02,5935.93994140625,4.461999893188477,18.360000610351562
2025-06-03,5970.3701171875,4.460000038146973,17.690000534057617
2025-06-04,5970.81005859375,4.364999771118164,17.610000610351562
2025-06-05,5939.2998046875,4.394000053405762,18.479999542236328
2025-06-06,6000.35986328125,4.510000228881836,16.770000457763672
2025-06-09,6005.8798828125,4.48199987411499,17.15999984741211
2025-06-10,6038.81005859375,4.473999977111816,16.950000762939453
2025-06-11,6022.240234375,4.4120001792907715,17.260000228881836
2025-06-12,6045.259765625,4.35699987411499,18.020000457763672
2025-06-13,5976.97021484375,4.423999786376953,20.81999969482422
2025-06-16,6033.10986328125,4.452000141143799,19.110000610351562
2025-06-17,5982.72021484375,4.39300012588501,21.600000381469727
2025-06-18,5980.8701171875,4.396999835968018,20.139999389648438
2025-06-20,5967.83984375,4.375,20.6200008392334
2025-06-23,6025.169921875,4.320000171661377,19.829999923706055
2025-06-24,6092.18017578125,4.293000221252441,17.479999542236328
2025-06-25,6092.16015625,4.293000221252441,16.760000228881836
2025-06-26,6141.02001953125,4.252999782562256,16.59000015258789
2025-06-27,6173.06982421875,4.2829999923706055,16.31999969482422
2025-06-30,6204.9501953125,4.230000019073486,16.729999542236328
2025-07-01,6198.009765625,4.250999927520752,16.829999923706055
2025-07-02,6227.419921875,4.293000221252441,16.639999389648438
2025-07-03,6279.35009765625,4.3480000495910645,16.3799991607666
2025-07-07,6229.97998046875,4.394999980926514,17.790000915527344
2025-07-08,6225.52001953125,4.414999961853027,16.809999465942383
2025-07-09,6263.259765625,4.3420000076293945,15.9399995803833
2025-07-10,6280.4599609375,4.3460001945495605,15.779999732971191
2025-07-11,6259.75,4.422999858856201,16.399999618530273
2025-07-14,6268.56005859375,4.427000045776367,17.200000762939453
2025-07-15,6243.759765625,4.488999843597412,17.3799991607666
2025-07-16,6263.7001953125,4.454999923706055,17.15999984741211
